Cell,X,Y
Cell1794250,-9790.646093148593,-9083.370655826908
Cell1795353,-10068.76576946001,-9230.953827610036
Cell1795904,-9138.08464459996,13652.366655975817
Cell1796296,-4413.404111113463,-10454.414775962194
Cell1796776,-8171.366560162694,12421.552139650332
Cell1796807,-9189.790810500543,11299.67402452855
Cell1797088,-7492.396377730835,10454.487239174588
Cell1797778,-207.47788311914397,-15054.37077122483
Cell1797974,-920.2111652905797,-12447.110955300019
Cell1797992,-7919.531777147367,-8748.520445197364
Cell1798603,10050.13666657286,35932.93210785417
Cell1798835,-6839.851347614006,-8075.782788211214
Cell1799017,8784.531030481288,34896.50503648376
Cell1799075,925.6079090095436,-15036.87983233133
Cell1799497,-14254.888570866435,1327.0199792297706
Cell1799532,15660.726407387374,-1475.0283447824215
Cell1799605,3247.258095864881,-14540.232287648467
Cell1799673,-11804.957267065327,-5700.330149340038
Cell1799773,895.714124187878,4917.870262060316
Cell1799788,896.6658481209403,-5683.218773121575
Cell1799800,5867.849692444331,-14924.999840055796
Cell1800147,-10668.949650634373,-9512.12229597701
Cell1800190,-6340.901295771866,-12612.015945120505
Cell1800395,8948.792197138968,35162.550214499024
Cell1800676,1414.000434920766,-11987.702926326814
Cell1800811,8204.681622034559,-12254.012644379498
Cell1801713,-8892.804063883863,13991.140996529162
Cell1802592,-10323.744006948133,-9541.071365886964
Cell1802730,921.5171795609072,-11748.929011613125
Cell1803045,-2412.838746299547,-6988.488527387073
Cell1803058,-11899.531085962299,-5587.048467166299
Cell1803528,-14234.814730226564,8256.058785090652
Cell1803574,5517.403811370508,-12116.855915545972
Cell1803606,-14714.101160744807,1660.759118337524
Cell1803620,-2914.953918904339,14144.367437689341
Cell1803655,-11429.576467834811,11703.655255140768
Cell1803925,15667.965335791794,-2493.5503464506046
Cell1803949,-9930.426527002963,-3177.9330449393015
Cell1803972,-6116.6952312185385,-5009.518131960304
Cell1804160,2837.6094138813382,-4801.636997944687
Cell1804198,2941.5798374856677,37911.149041408076
Cell1804339,-13436.61322161215,5111.877580181056
Cell1804402,-1102.4418131117327,34227.622463589
Cell1804555,25470.098823211883,-8150.181631255989
Cell1804820,17232.745817541127,-12722.031573549106
Cell1804842,4418.968947203862,19022.87809526341
Cell1804888,-7224.398492506905,-4770.694032929356
Cell1804994,4618.582794508988,38524.88752788499
Cell1805314,12611.115647901224,-14903.053284596368
Cell1805485,-2953.6614442897444,8524.728228323862
Cell1806384,21850.260442084636,-13663.20007665318
Cell1806855,-6481.319417406534,9700.51698425397
Cell1806856,17920.931342176445,1736.3233977670136
Cell1807114,-292.9373899485527,-8852.419002981482
Cell1807404,-6773.961843708648,-5929.6040197341945
Cell1807506,-10364.38556817069,-7542.405400511397
Cell1807604,-12799.081771586438,-4925.461286378329
Cell1807635,-953.1502983548954,-6437.3084773249175
Cell1807765,-898.0963042793513,28434.746691749377
Cell1807850,-9003.913889183892,-3434.422757079865
Cell1807952,-3935.0833066627088,-10097.843579146844
Cell1808771,-1340.228283876458,-6499.942822535404
Cell1808900,-15723.219109359572,1349.7046999031716
Cell1809016,-7234.979044500861,-4645.804098372472
Cell1809529,-12074.043459649896,-1944.7101812409771
Cell1809660,2290.164177449984,37918.77797248516
Cell1809782,12438.824862479707,-12974.901947695356
Cell1809809,12603.09403746132,-14289.388053289831
Cell1809896,-10515.421457187664,-1802.8575997041687
Cell1810249,12663.06358355697,-16952.939205457693
Cell1810431,-1098.8201374245175,33862.817276618436
Cell1810435,7593.407840915337,-11250.141024953713
Cell1810741,9003.952263610585,34883.637904117924
Cell1810877,2571.523987159405,-6796.944332245518
Cell1811295,2850.741843393142,38441.77866960007
Cell1811398,-13410.912871392278,3002.6374160150717
Cell1811591,-3293.926240666447,-6806.786090221657
Cell1811688,2223.1111122542534,20718.75193594206
Cell1811930,-15679.993021449796,2827.64584507289
Cell1811939,12741.24919053065,-16640.938165949894
Cell1812033,-12276.532624494625,-3490.8854264472
Cell1812122,-7574.88024369143,20740.436384506047
Cell1812169,5382.356852769711,37973.90767603439
Cell1812394,-8531.601542486598,-5270.306552842438
Cell1812589,9188.313586871705,-15910.423062778094
Cell1813206,-11816.338878635346,-5096.870099265287
Cell1813275,17261.12780221947,-7207.074570059884
Cell1813464,-6281.537429994917,21060.051996957813
Cell1813618,1045.6543192043337,-8401.306445126593
Cell1813715,-5947.37194926761,-6516.264149258993
Cell1814030,9301.555361780214,4637.125264284769
Cell1814423,-10961.65932221609,-5876.608618640701
Cell1814568,1898.2817560689539,36985.85818766585
Cell1814998,6367.184295274057,-15049.210958387266
Cell1815013,9058.550187018107,38064.34451635468
Cell1815074,3187.0065527091742,20806.48978799638
Cell1815763,-13311.772745121505,6995.984112073762
Cell1816394,7988.760372091966,-17006.511462658298
Cell1816733,3958.1553082192045,3566.8172974134163
Cell1816922,5853.255246545282,-10753.766677593703
Cell1817653,-10314.198518159928,-4639.231558247504
Cell1818492,-10375.664690247198,-3872.860574318614
Cell1818813,22483.87901386677,-5442.996714471456
Cell1819106,2806.3392771187014,-15239.128315915012
Cell1819402,6367.449666123476,-94.48064803663543
Cell1820165,-5070.278135016343,-6209.6063624722765
Cell1820457,-13419.372385421568,-6007.522342632049
Cell1821025,15708.246699379939,-11022.057483047918
Cell1821032,-11468.895912712664,14327.263186387501
Cell1821174,-13000.359821933263,-1755.5283773365823
Cell1822635,3278.9264849283923,-14480.766459109673
Cell1822947,-13685.595355584854,3933.590297330263
Cell1823463,-4660.484426868308,-13005.98432885243
Cell1823896,-8527.038473610986,17912.867252517994
Cell1823926,-12218.28556146611,11779.223707293708
Cell1823976,6044.565256773102,38284.26859429649
Cell1824829,-145.71780925544368,-6425.116061249146
Cell1824924,-4135.696410958798,-13471.228486030901
Cell1825012,-7400.1677740430305,-5773.982743050643
Cell1825027,3391.1542195155803,-12054.001626168874
Cell1825214,-14113.295899874493,7503.115233676235
Cell1825281,-7159.941998165242,-11124.952631153441
Cell1825874,-14350.973092315444,-362.7103062023998
Cell1825903,-12502.562480155008,12040.817688613646
Cell1825954,-15707.37589612974,5291.193246520233
Cell1826195,-5135.043184929169,-8846.01806502491
Cell1826205,-9874.304632231062,-7243.461817469711
Cell1826722,-12658.26566777914,-1146.832116783169
Cell1827656,-14606.804554177887,1477.8397814791822
Cell1828299,20936.79485242284,-4943.127441435794
Cell1828346,16249.984593055433,-2326.0048357976534
Cell1828433,-15061.915142708292,-715.3155179047119
Cell1828517,6969.1513579273815,15620.572401400275
Cell1828956,9398.496918978095,2887.364332413163
Cell1829119,-9957.069159491086,-6312.935659300279
Cell1829243,-3652.3533506667463,6961.694193693704
Cell1829327,-10147.354090337607,-10016.693614135738
Cell1829423,6643.11543166754,33053.2719240057
Cell1829665,-2408.098576356833,17288.19768786521
Cell1829867,-1055.2881172356374,-11901.727778997094
Cell1830291,-1477.2217111001708,-7935.398981540211
Cell1830590,-11834.670463351044,12964.96706213888
Cell1830670,9167.01710104316,-16608.998176577174
Cell1830699,-7445.918297470619,-6825.517713980238
Cell1830997,-4116.078196119557,-3212.059321515996
Cell1831619,13341.343122076585,2905.9147011554996
Cell1832021,1754.9979606451614,-8185.27985431637
Cell1832022,-1166.694773281107,-6306.5000180040315
Cell1832115,1720.3322263505227,-12073.068807107693
Cell1832398,-9591.164596624547,-7977.310526804887
Cell1832667,4744.977072226119,-11138.06307476665
Cell1833037,-6765.975717156055,10177.283562275697
Cell1833129,-13507.671278289807,-4480.018179363422
Cell1833585,-12702.735263877961,-4317.08842884929
Cell1833792,6366.34504092851,-6888.4187582714085
Cell1833832,-13060.68620702005,-6517.472877581826
Cell1833957,-11942.014011253636,-4448.63000279146
Cell1834586,-5735.273520140484,22149.561796915605
Cell1834623,-4794.062127426492,-11204.355094931536
Cell1834832,-15717.066096848523,1126.0307154240952
Cell1835583,-8833.276018176764,-10362.61541383645
Cell1835996,-6845.633115848192,20531.843429534663
Cell1836106,-12477.825566064661,-5955.234240361437
Cell1836436,-10200.640714264466,-3390.7508842184566
Cell1836853,-3448.4028227118683,4272.774332795162
Cell1837304,-43.563122012739356,-12495.936635356296
Cell1837403,-1774.6427785269602,-8322.856859686859
Cell1837614,15262.503922310467,-10613.921181905442
Cell1837658,-7370.661748497546,18338.897224796205
Cell1837849,-1400.347191032393,-8198.08729460545
Cell1838128,20261.3257930253,-5158.7549499343295
Cell1838335,-10847.255791102209,-4564.127091623735
Cell1838359,8560.702457464151,38886.62256748276
Cell1838443,-11258.41702530649,-5737.639699281322
Cell1838780,-5576.376300619187,-5109.848823220174
Cell1838960,4382.234767010815,-2145.871255997486
Cell1839379,19672.755023496724,-13724.351182164262
Cell1839637,-4584.7707797291705,24283.262844992056
Cell1839676,13269.128417327483,-3084.1471619002955
Cell1839802,-11750.748537000936,-5229.8864902159485
Cell1840772,5775.598619685397,32427.146093631607
Cell1840902,-13705.123331516454,4428.705296537404
Cell1841103,-159.30290251876002,-7640.096151146555
Cell1841483,-12608.863154161934,-2971.193942493493
Cell1841576,-7000.4943445502795,21462.457884087296
Cell1841637,-12200.0135578567,-3.611553521741877
Cell1841849,2248.546265356642,-15558.2063097581
Cell1842079,660.2559720455412,-13107.439462058088
Cell1842688,-12065.921271087673,-5298.506323204115
Cell1843061,4807.731842856267,-17002.01556821521
Cell1843255,19647.129733331938,-12742.085834272128
Cell1843284,1295.110133653062,-10764.775072872511
Cell1843433,4480.666777399253,-11726.598501379945
Cell1844097,8434.07884387954,-13586.933391715125
Cell1844121,7137.107848928829,-7135.272987831248
Cell1844232,2790.9846460687772,-8500.967588822132
Cell1845302,-1122.8560288630722,-14618.463537291549
Cell1845309,-3238.6634316306563,-10481.204485889091
Cell1845838,25369.15004257137,-7165.428212664951
Cell1845978,5101.0326208669885,-15566.756337891054
Cell1846719,3962.186296354802,38202.60207644252
Cell1846817,-7680.016907771671,-9978.844377988618
Cell1847012,3217.293940907706,-6603.287276627695
Cell1847196,-6842.340173462152,-8170.009566811438
Cell1847305,-8305.751960109881,-7811.711694457514
Cell1847367,-11517.395404375142,-2414.632188885952
Cell1847571,11173.007696655737,-2819.152444822376
Cell1847796,-37.741204133766125,-13595.898684594855
Cell1847874,8668.685116231312,34479.88615882848
Cell1847963,-4734.219733791152,-9575.856858615114
Cell1848474,7635.6938396313135,-15809.861027115265
Cell1848687,15152.758748665641,-3972.653062572867
Cell1849214,8105.098843154456,-2512.5127314082974
Cell1849568,13582.85244636434,2980.357363185976
Cell1849815,-1683.7071726803867,-9269.878444218893
Cell1850226,25687.18443045116,-8437.576460583285
Cell1850697,-3711.3729224862404,12262.357512042987
Cell1850711,-3003.4932027259547,-5402.383889699062
Cell1850792,-12039.680714751374,-3149.8647739450175
Cell1850994,-10352.278396322052,-5364.340705281644
Cell1851238,-14174.606962047992,-791.3145989739326
Cell1851279,8499.227312142772,34823.84032558227
Cell1852053,-13403.420337551514,1385.7224190753082
Cell1852238,-15090.035000397542,1714.6172550494612
Cell1852292,3258.927949383319,-15021.383961064676
Cell1852758,-15529.44425954207,64.55975211581242
Cell1852819,-4801.770909858863,9547.686830234843
Cell1853124,19941.513231739806,-13157.466786490493
Cell1853157,2815.09786936007,-13506.100475271334
Cell1854071,4961.097242818651,38633.899650570886
Cell1854378,-3478.3853909180652,-4369.770004636219
Cell1854400,-7305.281988326883,-6232.972306579154
Cell1854427,5216.867191007517,-12506.227602248808
Cell1854502,-1816.3401440700802,-12423.775383802791
Cell1854550,6112.906710179441,38870.27665069074
Cell1854818,6684.86297975559,39046.05394721164
Cell1855051,-1593.993955333645,-8775.41221364714
Cell1855544,-11456.662162773728,-8199.116641340082
Cell1855807,1903.9576663055043,22634.144447600036
Cell1855878,-410.08214644289126,34180.05510271124
Cell1856192,8557.298859184688,13538.471823987455
Cell1856435,5602.01709045424,-13027.314170177535
Cell1856769,15128.908851746093,1672.435811092476
Cell1856820,-3022.845829970776,-744.1668458808026
Cell1856932,-12359.294647985414,335.65625646618014
Cell1856958,3943.2785217052487,752.5000896555192
Cell1857048,3249.0150541426824,-16343.611373070307
Cell1857379,22008.45548793032,-13721.074679127221
Cell1857810,-3827.3391765116817,-13761.418899911821
Cell1857874,2940.505967468971,-9938.163579229127
Cell1858225,-13505.330752085927,7266.390325507304
Cell1858281,2338.825266675931,-12385.37151485635
Cell1858425,6699.949490140579,-15770.657319340327
Cell1858562,15615.247432857885,-15644.222557100771
Cell1859673,-646.2029193119836,6978.4364421828395
Cell1859945,4763.032171064786,-13171.317152931922
Cell1860027,6897.746406516686,34191.89810065099
Cell1860970,15802.934282854889,-2642.077872526042
Cell1861560,9963.7259436644,-16470.721271710216
Cell1861608,3740.2930804699304,-12310.208468958526
Cell1861731,2879.653539786873,-11519.359891946837
Cell1861754,-13907.618377951121,-1906.7831522022598
Cell1862897,-8895.26927484614,8710.138350213958
Cell1863918,-8131.476311139844,-6169.685114536369
Cell1864127,1991.1603152565694,3872.8479106516975
Cell1864775,8810.353135944219,34546.72098268545
Cell1864994,-9777.33664019092,-9544.560425849673
Cell1866323,-15383.228749003645,2117.483628988659
Cell1866434,800.4309756908629,28852.35302736172
Cell1866477,4915.3259517753095,-12336.590964018904
Cell1866670,-13135.227207327813,-2302.667865613644
Cell1867431,9345.925186228274,-7452.895205322822
Cell1867475,8824.307209402412,-5478.185254539707
Cell1867477,-4791.622368236825,-12063.170093888406
Cell1867928,-8150.222749190756,19876.560476011015
Cell1867972,-10730.704298779938,-2898.4758869933767
Cell1868033,-1700.1440613707234,-7877.70810458165
Cell1868376,-9969.1251147312,11668.173020115037
Cell1868939,-173.2835785011969,34266.51093981155
Cell1869177,-3989.342538436124,13642.259511155722
Cell1869311,8313.109716035595,34158.727645921535
Cell1869344,-1442.170377892634,32824.625551218545
Cell1869450,-9109.178853537822,-1649.425219617425
Cell1869699,-3029.1530258359257,-10879.770440326125
Cell1870452,11675.23168508474,-16276.03932724668
Cell1870827,-13485.549622047005,10321.454185309842
Cell1870977,1511.8140907453733,37330.50495748115
Cell1871047,-2394.54912297199,-12382.6130350339
Cell1871243,-4976.754573816057,-6012.7402299679425
Cell1871433,-4006.3950470149193,24093.820444936297
Cell1871521,4840.798165701952,-12572.951981595712
Cell1871547,244.8939608323173,3384.6716392686467
Cell1871805,-3914.771841050818,-8484.630355019162
Cell1871928,-14872.424113877294,3092.26250743424
Cell1871974,-13356.744640924668,1122.1035899444907
Cell1872085,-1502.8951635052726,6992.226681370291
Cell1872149,-3904.925343770901,-12988.698135315839
Cell1872411,-12226.150998727273,-2941.251901061736
Cell1872578,5386.563550329492,-10044.81410201426
Cell1873028,-14912.335047003951,7552.824134449892
Cell1873077,-11281.737321361497,-4041.927186261911
Cell1873310,-4664.691373771823,-6770.305602922176
Cell1873311,5867.321654194148,33543.958578486374
Cell1874083,-14166.940921431928,3916.643511211863
Cell1874353,-728.7652025192397,-10529.222858898922
Cell1874451,-8172.12355781357,-9644.630041987508
Cell1874624,6713.009952085044,-14672.268156606346
Cell1875004,13803.134695634382,2723.414400324274
Cell1875218,-8750.001015963993,-4133.532202496994
Cell1876500,-14739.711009908808,-1885.8095826679948
Cell1877438,3745.0362519197733,30752.95413030369
Cell1877537,-6203.74350234692,-10205.11817526874
Cell1877639,-14477.126350645316,4147.587882270036
Cell1877691,-6675.86406007549,-2612.530688476524
Cell1877879,2800.122762085005,38110.493404465684
Cell1877921,10681.231961173922,-13754.090120575034
Cell1878064,-3379.983211653116,-11541.789688953782
Cell1878133,-4215.294210665195,-12094.163113852612
Cell1878169,-1685.5262778864976,-8250.547217861244
Cell1878936,13534.334515934397,-13376.672975968175
Cell1879092,14788.759878126159,-13168.820405186818
Cell1879585,-2566.0170719629014,-7651.18087130773
Cell1879871,1377.0705027802933,-6494.4483580007045
Cell1880045,7966.490095734816,34586.27156056855
Cell1880451,19696.14201477514,-14591.880635329802
Cell1881322,5117.3409515354015,-8492.363254835009
Cell1881494,-2786.2885589956904,-9465.37356854595
Cell1881717,1772.4045514409372,30662.49080590131
Cell1882116,-3481.403072379738,-5021.291829333113
Cell1882227,-12594.937189078286,-3980.175606488041
Cell1882569,4157.994326881027,-4006.136755115245
Cell1882688,-3379.7437100430275,-5394.611060764429
Cell1882767,-5767.236286185216,-12039.1312006997
Cell1883222,7525.057941832687,-4297.509383059891
Cell1883304,885.0232626553242,24450.13780102491
Cell1884025,5928.316593880377,-12003.518495679378
Cell1884482,17244.09353448386,-12952.168630851145
Cell1885129,-1478.5941453966298,30126.030368058164
Cell1885437,-4014.7024330682852,-5150.112687194989
Cell1885675,21982.22418993822,-13813.020967840272
Cell1885913,6356.223513695885,33661.3100088451
Cell1886237,-9461.788984499106,-2048.482174919268
Cell1886672,1972.5292185581952,-12730.27982240626
Cell1887051,-4146.979489369792,24076.939911409572
Cell1887079,4606.398314373662,-14954.063021712029
Cell1887135,-2900.4159224559176,-4383.465613213549
Cell1887152,13588.330975576033,-3800.8179253358153
Cell1887340,6403.973804533906,15924.15734267658
Cell1887350,1977.6877943012144,-13196.872486800372
Cell1887709,3559.712073524963,38526.70555448049
Cell1887945,18588.552351089147,-9387.951694524072
Cell1888220,-1197.5500720111743,-8885.690490409173
Cell1888235,-10066.628498434862,4556.921700531192
Cell1888274,6865.576218985823,38936.7189403355
Cell1888369,2299.5533626021256,-13389.693004287803
Cell1888373,-11952.11247575105,-2578.2627050723545
Cell1888801,-1566.32384316075,9777.029666470235
Cell1889217,4293.174450500938,-10700.259053167263
Cell1889261,-3196.172873578745,-5149.081386603007
Cell1889810,-2850.291929728903,-9092.670318382936
Cell1889919,9663.505012245843,-15294.993650268587
Cell1890027,7674.871315649604,-12925.698206678087
Cell1890346,-5785.435271364725,-5565.526936193747
Cell1890559,-9181.386235950713,-7604.296515727817
Cell1890742,-5498.942815173112,-5885.6336649062505
Cell1890914,-2046.5235824764616,3717.0260829841186
Cell1891118,-1743.533047545719,-11779.38307573339
Cell1891126,-4168.224422360092,-10209.691172449382
Cell1891169,-3208.093462066823,-13108.847834948872
Cell1891340,-3794.26887157336,57.504188914585775
Cell1891444,-12347.040900985347,-5481.499036140988
Cell1891586,193.51684348269913,25755.11962181082
Cell1892207,-8308.000041208354,-5274.436582049375
Cell1892946,-3510.3742711893633,-14279.2860207499
Cell1893065,2845.324936382863,-7161.493041001581
Cell1893825,4343.754402525393,-7759.951928466584
Cell1893898,-11332.270461848459,-3293.6736240708246
Cell1894063,-3772.9876357853027,-14558.668136845628
Cell1894184,-5037.083349835087,-12050.33777074024
Cell1894284,15345.243671879569,-13040.429694335167
Cell1894555,-14734.09859169897,7072.015368984171
Cell1894845,5632.948216711424,-11593.014512856469
Cell1894875,4768.84201595164,-14012.379196658198
Cell1894890,-4113.315360660861,7581.038549544211
Cell1895164,8990.01668830854,34583.02344930362
Cell1895664,9809.042084427125,35448.34707537414
Cell1895733,-1646.5521697454506,-6279.837381479334
Cell1895953,3258.9367895230075,-11363.006389240125
Cell1896033,28.61722911393126,-15994.76166101953
Cell1896108,-10258.870599465696,-5606.923497974114
Cell1896198,7245.8815667039,-10656.113212820945
Cell1897580,1897.4308095339475,-4240.955110016813
Cell1897790,18406.39790394744,1500.188518095758
Cell1898032,2177.129676304119,-13019.786170408299
Cell1898353,-11025.146075469716,-5538.282268858931
Cell1898483,-10396.08540873011,-9359.243831239342
Cell1898594,8155.319612982024,-3263.167792504257
Cell1898623,16239.956383251056,-1369.9171560754953
Cell1900026,1849.6475101171036,-9776.46965554351
Cell1900298,8517.066543794483,-17233.53032794731
Cell1900747,-10777.776291584954,4698.213293410301
Cell1900930,1542.7073040347482,-11479.44468129871
Cell1901102,2643.3853722825684,37806.642267932926
Cell1901223,-8906.864530473222,16542.078169997367
Cell1901512,-1740.5466991558737,-9146.994378251411
Cell1901546,-13177.38030761594,2362.8943885566287
Cell1901682,4485.983640427987,38257.52037522123
Cell1901685,-8310.696087952792,-4322.457230095083
Cell1902321,-8410.155815491991,-6700.394131925634
Cell1902472,18940.026547571382,-4864.892026966024
Cell1903342,2386.2892493178583,20037.212174856657
Cell1903487,4957.74629752343,-10941.611005159826
Cell1903597,-1259.7486880512495,27096.34761115974
Cell1903651,-12985.622810346713,-1417.9513871512713
Cell1903801,2257.128070075964,3304.423171952443
Cell1903937,1906.6752652575465,37683.45724376424
Cell1904006,-6183.783388495369,-7244.158005823142
Cell1904032,13450.872169212505,-13761.051617365234
Cell1904302,-8896.308555232179,-10900.89869560731
Cell1904805,-9144.889580768335,-3303.589570173326
Cell1905043,-5445.693548525732,8414.648295563278
Cell1905136,1283.2307129429973,37280.165139820725
Cell1905182,7688.4153402242355,-6580.5542046870205
Cell1905634,-5093.034504676697,-11938.60743046602
Cell1905821,2812.986405253094,-14371.884926253173
Cell1905872,-8461.996582893584,-5586.966548490523
Cell1906058,4484.578011628451,-13467.238736159346
Cell1906391,-3233.7996126979797,-11594.115087542237
Cell1906549,-3197.5772856101294,-13694.503459923488
Cell1907070,7243.220196564555,38360.457865710116
Cell1907430,6068.61151072368,-14331.644379183812
Cell1907458,10344.832226393875,-2211.851169904933
Cell1907655,10790.486067619537,-7658.881662300279
Cell1907770,-14016.213147497425,8133.726096163192
Cell1908441,-9936.703431929267,16851.813917952386
Cell1908688,5116.756923584509,3016.3448239154086
Cell1908928,744.655045685899,30292.53572326571
Cell1909935,9872.4016915931,-8787.215340228653
Cell1910028,-13952.530483206785,4337.272079828099
Cell1910367,-2362.2931897579074,-11774.773577012904
Cell1911026,-545.5698014311018,-11351.656016646577
Cell1911127,-2633.503530958736,-9591.611441258172
Cell1911347,-15245.246433737122,1267.419847397961
Cell1911380,11015.050352195398,3309.1156769204717
Cell1911471,-13274.619912578668,2206.6595007602414
Cell1911741,-2564.3466275153023,-11943.621302865036
Cell1912082,14590.947170084553,-12548.684093929844
Cell1912199,4886.523550153399,38404.11287206062
Cell1912679,12611.14783388389,8766.757522645925
Cell1912716,12990.376721102843,-13715.698078507181
Cell1912773,-854.1911402485681,-7870.694273653083
Cell1912919,-1180.9282031602947,-11462.748582894203
Cell1913004,-13362.653327967126,-1728.8987531311723
Cell1913378,890.5175304107147,-12747.599585998574
Cell1913854,16490.789534474923,848.9056481659371
Cell1913858,10632.034071228747,-14865.398314934007
Cell1914258,-11316.053553472113,13876.878115855632
Cell1914740,-8984.573484562796,-8095.4341992100235
Cell1914794,5669.710111476456,-11762.564818287516
Cell1914795,5061.82876285177,-9863.615851725937
Cell1915840,9168.229575062262,-10128.564078311307
Cell1916039,-12300.297874912012,12143.713237215507
Cell1916235,-15101.665523506983,3178.5659222722334
Cell1916363,22067.418715106745,-12907.059335100286
Cell1916383,-3263.010119296904,7182.390432473285
Cell1916962,20872.820427643208,-4938.904878100132
Cell1917014,14571.97791536457,-15387.019352082089
Cell1917241,14559.169676219804,-15968.597156637115
Cell1917677,-9518.692300702985,16635.123314624005
Cell1917836,444.4214385491789,28689.154005454766
Cell1918833,-1480.5122982123598,30551.75506322046
Cell1919294,-3267.988512611834,-8811.323759294319
Cell1919314,935.5663724436025,-14315.932791131156
Cell1919334,22716.802457853308,-13467.475407600725
Cell1919505,-12816.660209422143,9320.251232216313
Cell1919904,12739.633118009657,-16909.079336788513
Cell1919920,-15621.57613139645,3053.204438222544
Cell1920064,-7289.764240032774,20975.28051271909
Cell1920129,-1819.4619540267647,26703.105881444764
Cell1920380,-376.6807551447529,-6474.1964493245405
Cell1921059,-9987.945297853104,15648.461902061003
Cell1921181,8269.945913874975,-10561.512149583874
Cell1921923,-13398.654895780755,7645.614602652164
Cell1921996,-5621.32223283043,-12087.616124446567
Cell1922154,12476.066718577466,8140.076578459605
Cell1922235,-14359.314460367576,2687.078075139367
Cell1922347,-7649.280908886951,-2056.033326281109
Cell1922460,8617.925601717325,34947.73438756702
Cell1923158,-1058.0988985435986,-8177.634990404777
Cell1923443,10849.890570276515,-17249.884676955204
Cell1923491,-13020.209608552017,-3100.6691269392118
Cell1923519,-9013.966199839371,-10572.282809924222
Cell1923704,9041.223082281835,35193.58929892639
Cell1923772,-12426.245520054745,-4932.769229859031
Cell1923994,2990.3271101093956,20929.046470458128
Cell1925017,-971.7542305419962,-13872.608559495875
Cell1925130,-5350.701339813298,-3528.184538395545
Cell1925243,-11912.290282550912,7105.819282936339
Cell1925276,-7806.214084520235,10793.86080943711
Cell1925343,6803.136341412079,-8708.050276652617
Cell1925348,-9513.202957931911,4376.288351580863
Cell1925979,7704.711184443037,-11441.430534346664
Cell1927096,9355.74337656813,37659.21281854953
Cell1927268,3639.7484315969164,-9413.553408113765
Cell1927420,6215.662762325361,16447.934402247636
Cell1927479,-7419.671784507415,-5620.072032765002
Cell1927763,-2556.2943359176134,-2686.2708095743515
Cell1927793,7436.319086990457,33594.38311606052
Cell1927795,-1476.2954321309837,-5531.8397344677605
Cell1927797,6371.827803873349,-15477.776287729266
Cell1928054,-2231.822551824543,-14096.012970414316
Cell1928710,-12686.655143628966,10873.752132020662
Cell1928810,4831.37599880128,-14590.21008990157
Cell1928881,-2488.062797756463,-12354.644882448756
Cell1929068,291.066882114035,-6447.648385822613
Cell1929333,-15625.243483559008,2850.8575821057484
Cell1929565,5483.012929839785,-14369.936801109388
Cell1929675,-9963.414261714912,-1564.6427778294942
Cell1930341,-12243.629189730238,-300.8464377304362
Cell1930975,-14134.466282630088,8313.945688059775
Cell1931431,11678.529084927739,-15886.238142131939
Cell1931443,3950.6640711375985,-9503.363229313773
Cell1931498,11324.890447403051,-14177.788357194107
Cell1931556,-143.3190348805774,-15956.552133156236
Cell1931950,-3206.474841681782,6125.746629235049
Cell1932578,-7728.955275897966,-5639.459405387254
Cell1932773,-1839.2416742102787,-6686.162167467375
Cell1932859,3591.4013184212795,-13939.35841542839
Cell1933062,1761.2558273497934,-6236.118687148311
Cell1933125,-9096.272159547963,-5986.104357039263
Cell1934634,252.05932098109352,-11976.367243337005
Cell1934992,4544.2556451427445,-12262.123743262859
Cell1935214,-4135.251747137416,-11539.324900961527
Cell1936146,-5352.184065592801,9992.514013336708
Cell1936323,-7527.068404004594,-5806.7401427152145
Cell1936711,2606.415258471437,37901.26781558364
Cell1936769,8014.007945594117,-16081.972736947435
Cell1936777,-13754.857962527512,-1074.668370955737
Cell1936959,9706.943192648563,36310.96770685174
Cell1936989,3535.0428490536633,-8599.939309981337
Cell1937129,-9268.04579881058,725.2875677667006
Cell1937162,15710.343543715371,-2370.928176003844
Cell1937449,-6786.659497785139,5287.513879616812
Cell1938596,-10106.329799014118,6276.346972399327
Cell1938843,-7489.136820275028,-10258.516997915145
Cell1938844,-15630.783341380295,1569.3812491512356
Cell1939044,1601.3443002573492,-5341.703886443012
Cell1939785,-2894.4335692269387,-11079.971475759863
Cell1939910,-14319.654541845592,-4393.81828856937
Cell1940295,2651.756221707709,-5824.4102825787695
Cell1940444,9950.440795972243,-10011.733254328661
Cell1940509,6517.412695708138,2887.176656149794
Cell1940518,7687.4037191507205,34770.97281715356
Cell1940575,5129.082846063824,6993.649160917347
Cell1940579,8320.48148363758,-7856.4730167594025
Cell1940619,-4902.486325694582,-5179.785440462026
Cell1940925,-791.0404049839548,34367.874148431554
Cell1941026,-14490.205265203846,8165.593237776269
Cell1941117,1978.4392993326587,29521.97078504567
Cell1941203,-14817.332051226917,4568.913157127481
Cell1941602,-1788.923847067611,-6230.0822339692695
Cell1941878,1520.314290282551,-5290.949416342205
Cell1942165,7474.370676245516,34701.53819087261
Cell1942272,5104.2622046774095,-10506.897054315288
Cell1942535,1535.649991687246,37462.34679843566
Cell1942607,4969.5585670431965,-16627.432122172133
Cell1942687,14957.286290842767,-13032.08698485008
Cell1942790,-14266.762225532146,-2899.324279895337
Cell1943072,-13282.590143135973,7372.8595039218235
Cell1943367,-10636.591227894285,-2032.7028781184247
Cell1943681,-9612.220881972293,-10450.624746841248
